#    L    TT             EE             BB             TE             PP             TP             EP          
   231   0.568897E+04   0.121141E+01   0.000000E+00   0.320148E+02   0.494392E-07   0.114607E-03   0.706661E-07
   232   0.568214E+04   0.125421E+01   0.000000E+00   0.337035E+02   0.492152E-07   0.113676E-03   0.854505E-07
   233   0.567470E+04   0.129892E+01   0.000000E+00   0.353956E+02   0.489929E-07   0.112751E-03   0.100201E-06
   234   0.566664E+04   0.134557E+01   0.000000E+00   0.370902E+02   0.487723E-07   0.111834E-03   0.114914E-06
   235   0.565798E+04   0.139419E+01   0.000000E+00   0.387869E+02   0.485533E-07   0.110924E-03   0.129586E-06
   236   0.564871E+04   0.144481E+01   0.000000E+00   0.404848E+02   0.483360E-07   0.110020E-03   0.144210E-06
   237   0.563884E+04   0.149743E+01   0.000000E+00   0.421831E+02   0.481202E-07   0.109124E-03   0.158785E-06
   238   0.562838E+04   0.155210E+01   0.000000E+00   0.438812E+02   0.479060E-07   0.108235E-03   0.173304E-06
   239   0.561732E+04   0.160881E+01   0.000000E+00   0.455784E+02   0.476934E-07   0.107352E-03   0.187765E-06
   240   0.560567E+04   0.166761E+01   0.000000E+00   0.472737E+02   0.474823E-07   0.106477E-03   0.202163E-06
   241   0.559343E+04   0.172851E+01   0.000000E+00   0.489666E+02   0.472728E-07   0.105607E-03   0.216493E-06
   242   0.558061E+04   0.179153E+01   0.000000E+00   0.506563E+02   0.470648E-07   0.104745E-03   0.230752E-06
   243   0.556721E+04   0.185669E+01   0.000000E+00   0.523419E+02   0.468582E-07   0.103889E-03   0.244934E-06
   244   0.555323E+04   0.192400E+01   0.000000E+00   0.540230E+02   0.466532E-07   0.103039E-03   0.259037E-06
   245   0.553869E+04   0.199349E+01   0.000000E+00   0.556987E+02   0.464496E-07   0.102196E-03   0.273056E-06
   246   0.552360E+04   0.206516E+01   0.000000E+00   0.573682E+02   0.462474E-07   0.101359E-03   0.286986E-06
   247   0.550794E+04   0.213903E+01   0.000000E+00   0.590310E+02   0.460467E-07   0.100528E-03   0.300823E-06
   248   0.549174E+04   0.221513E+01   0.000000E+00   0.606861E+02   0.458474E-07   0.997033E-04   0.314564E-06
   249   0.547499E+04   0.229344E+01   0.000000E+00   0.623329E+02   0.456494E-07   0.988847E-04   0.328203E-06
   250   0.545771E+04   0.237401E+01   0.000000E+00   0.639708E+02   0.454528E-07   0.980719E-04   0.341737E-06
   251   0.543989E+04   0.245681E+01   0.000000E+00   0.655986E+02   0.452576E-07   0.972651E-04   0.355162E-06
   252   0.542153E+04   0.254187E+01   0.000000E+00   0.672159E+02   0.450637E-07   0.964641E-04   0.368479E-06
   253   0.540265E+04   0.262918E+01   0.000000E+00   0.688217E+02   0.448711E-07   0.956689E-04   0.381690E-06
   254   0.538324E+04   0.271877E+01   0.000000E+00   0.704152E+02   0.446798E-07   0.948795E-04   0.394797E-06
   255   0.536329E+04   0.281062E+01   0.000000E+00   0.719958E+02   0.444899E-07   0.940957E-04   0.407800E-06
   256   0.534283E+04   0.290475E+01   0.000000E+00   0.735625E+02   0.443012E-07   0.933176E-04   0.420701E-06
   257   0.532186E+04   0.300116E+01   0.000000E+00   0.751149E+02   0.441138E-07   0.925451E-04   0.433503E-06
   258   0.530039E+04   0.309984E+01   0.000000E+00   0.766518E+02   0.439277E-07   0.917782E-04   0.446206E-06
   259   0.527843E+04   0.320081E+01   0.000000E+00   0.781738E+02   0.437429E-07   0.910168E-04   0.458813E-06
   260   0.525601E+04   0.330405E+01   0.000000E+00   0.796785E+02   0.435593E-07   0.902609E-04   0.471324E-06
   261   0.523312E+04   0.340958E+01   0.000000E+00   0.811668E+02   0.433769E-07   0.895105E-04   0.483743E-06
   262   0.520978E+04   0.351738E+01   0.000000E+00   0.826372E+02   0.431958E-07   0.887654E-04   0.496069E-06
   263   0.518601E+04   0.362746E+01   0.000000E+00   0.840896E+02   0.430159E-07   0.880256E-04   0.508305E-06
   264   0.516180E+04   0.373980E+01   0.000000E+00   0.855226E+02   0.428372E-07   0.872912E-04   0.520452E-06
   265   0.513717E+04   0.385441E+01   0.000000E+00   0.869369E+02   0.426597E-07   0.865620E-04   0.532513E-06
   266   0.511212E+04   0.397126E+01   0.000000E+00   0.883303E+02   0.424834E-07   0.858380E-04   0.544488E-06
   267   0.508666E+04   0.409034E+01   0.000000E+00   0.897021E+02   0.423083E-07   0.851191E-04   0.556379E-06
   268   0.506079E+04   0.421164E+01   0.000000E+00   0.910530E+02   0.421343E-07   0.844054E-04   0.568188E-06
   269   0.503451E+04   0.433517E+01   0.000000E+00   0.923808E+02   0.419615E-07   0.836968E-04   0.579917E-06
   270   0.500784E+04   0.446088E+01   0.000000E+00   0.936862E+02   0.417899E-07   0.829932E-04   0.591566E-06
   271   0.498078E+04   0.458879E+01   0.000000E+00   0.949670E+02   0.416194E-07   0.822945E-04   0.603138E-06
   272   0.495335E+04   0.471886E+01   0.000000E+00   0.962239E+02   0.414500E-07   0.816008E-04   0.614635E-06
   273   0.492555E+04   0.485107E+01   0.000000E+00   0.974555E+02   0.412817E-07   0.809120E-04   0.626057E-06
   274   0.489740E+04   0.498542E+01   0.000000E+00   0.986625E+02   0.411145E-07   0.802280E-04   0.637407E-06
   275   0.486889E+04   0.512186E+01   0.000000E+00   0.998427E+02   0.409485E-07   0.795489E-04   0.648686E-06
   276   0.484007E+04   0.526040E+01   0.000000E+00   0.100997E+03   0.407835E-07   0.788745E-04   0.659895E-06
   277   0.481091E+04   0.540100E+01   0.000000E+00   0.102123E+03   0.406196E-07   0.782048E-04   0.671037E-06
   278   0.478144E+04   0.554365E+01   0.000000E+00   0.103222E+03   0.404567E-07   0.775398E-04   0.682113E-06
   279   0.475167E+04   0.568830E+01   0.000000E+00   0.104292E+03   0.402949E-07   0.768794E-04   0.693124E-06
   280   0.472160E+04   0.583493E+01   0.000000E+00   0.105334E+03   0.401342E-07   0.762236E-04   0.704073E-06
   281   0.469125E+04   0.598353E+01   0.000000E+00   0.106347E+03   0.399745E-07   0.755723E-04   0.714960E-06
   282   0.466063E+04   0.613403E+01   0.000000E+00   0.107329E+03   0.398158E-07   0.749255E-04   0.725787E-06
   283   0.462975E+04   0.628644E+01   0.000000E+00   0.108282E+03   0.396581E-07   0.742832E-04   0.736557E-06
   284   0.459860E+04   0.644070E+01   0.000000E+00   0.109203E+03   0.395014E-07   0.736452E-04   0.747270E-06
   285   0.456722E+04   0.659680E+01   0.000000E+00   0.110093E+03   0.393457E-07   0.730117E-04   0.757928E-06
   286   0.453560E+04   0.675469E+01   0.000000E+00   0.110951E+03   0.391910E-07   0.723824E-04   0.768533E-06
   287   0.450377E+04   0.691432E+01   0.000000E+00   0.111778E+03   0.390372E-07   0.717574E-04   0.779086E-06
   288   0.447172E+04   0.707568E+01   0.000000E+00   0.112571E+03   0.388844E-07   0.711366E-04   0.789589E-06
   289   0.443946E+04   0.723872E+01   0.000000E+00   0.113332E+03   0.387326E-07   0.705200E-04   0.800044E-06
   290   0.440702E+04   0.740339E+01   0.000000E+00   0.114059E+03   0.385817E-07   0.699075E-04   0.810452E-06
   291   0.437441E+04   0.756969E+01   0.000000E+00   0.114752E+03   0.384318E-07   0.692991E-04   0.820815E-06
   292   0.434162E+04   0.773746E+01   0.000000E+00   0.115412E+03   0.382827E-07   0.686948E-04   0.831134E-06
   293   0.430867E+04   0.790680E+01   0.000000E+00   0.116037E+03   0.381346E-07   0.680944E-04   0.841411E-06
   294   0.427557E+04   0.807762E+01   0.000000E+00   0.116626E+03   0.379873E-07   0.674980E-04   0.851648E-06
   295   0.424232E+04   0.824977E+01   0.000000E+00   0.117180E+03   0.378410E-07   0.669055E-04   0.861846E-06
   296   0.420894E+04   0.842333E+01   0.000000E+00   0.117699E+03   0.376955E-07   0.663169E-04   0.872007E-06
   297   0.417543E+04   0.859815E+01   0.000000E+00   0.118181E+03   0.375509E-07   0.657321E-04   0.882132E-06
   298   0.414181E+04   0.877423E+01   0.000000E+00   0.118626E+03   0.374071E-07   0.651511E-04   0.892223E-06
   299   0.410809E+04   0.895150E+01   0.000000E+00   0.119035E+03   0.372642E-07   0.645738E-04   0.902282E-06
   300   0.407427E+04   0.912987E+01   0.000000E+00   0.119406E+03   0.371221E-07   0.640002E-04   0.912310E-06
   301   0.404037E+04   0.930944E+01   0.000000E+00   0.119741E+03   0.369809E-07   0.634302E-04   0.922308E-06
   302   0.400641E+04   0.948996E+01   0.000000E+00   0.120038E+03   0.368405E-07   0.628639E-04   0.932271E-06
   303   0.397239E+04   0.967152E+01   0.000000E+00   0.120298E+03   0.367009E-07   0.623012E-04   0.942195E-06
   304   0.393833E+04   0.985404E+01   0.000000E+00   0.120521E+03   0.365621E-07   0.617422E-04   0.952073E-06
   305   0.390424E+04   0.100374E+02   0.000000E+00   0.120706E+03   0.364241E-07   0.611869E-04   0.961900E-06
   306   0.387012E+04   0.102217E+02   0.000000E+00   0.120853E+03   0.362868E-07   0.606353E-04   0.971672E-06
   307   0.383600E+04   0.104068E+02   0.000000E+00   0.120963E+03   0.361504E-07   0.600873E-04   0.981382E-06
   308   0.380188E+04   0.105925E+02   0.000000E+00   0.121034E+03   0.360148E-07   0.595431E-04   0.991025E-06
   309   0.376776E+04   0.107790E+02   0.000000E+00   0.121067E+03   0.358799E-07   0.590025E-04   0.100060E-05
   310   0.373366E+04   0.109659E+02   0.000000E+00   0.121063E+03   0.357458E-07   0.584657E-04   0.101009E-05
   311   0.369959E+04   0.111534E+02   0.000000E+00   0.121019E+03   0.356125E-07   0.579325E-04   0.101950E-05
   312   0.366556E+04   0.113414E+02   0.000000E+00   0.120938E+03   0.354800E-07   0.574031E-04   0.102883E-05
   313   0.363158E+04   0.115298E+02   0.000000E+00   0.120817E+03   0.353482E-07   0.568775E-04   0.103806E-05
   314   0.359765E+04   0.117185E+02   0.000000E+00   0.120658E+03   0.352171E-07   0.563555E-04   0.104719E-05
   315   0.356379E+04   0.119074E+02   0.000000E+00   0.120461E+03   0.350868E-07   0.558373E-04   0.105621E-05
   316   0.353002E+04   0.120966E+02   0.000000E+00   0.120225E+03   0.349572E-07   0.553229E-04   0.106513E-05
   317   0.349633E+04   0.122859E+02   0.000000E+00   0.119951E+03   0.348284E-07   0.548122E-04   0.107393E-05
   318   0.346275E+04   0.124752E+02   0.000000E+00   0.119638E+03   0.347003E-07   0.543053E-04   0.108262E-05
   319   0.342927E+04   0.126646E+02   0.000000E+00   0.119287E+03   0.345729E-07   0.538022E-04   0.109117E-05
   320   0.339590E+04   0.128539E+02   0.000000E+00   0.118898E+03   0.344462E-07   0.533028E-04   0.109960E-05
   321   0.336268E+04   0.130431E+02   0.000000E+00   0.118471E+03   0.343203E-07   0.528073E-04   0.110789E-05
   322   0.332959E+04   0.132320E+02   0.000000E+00   0.118005E+03   0.341950E-07   0.523155E-04   0.111604E-05
   323   0.329665E+04   0.134206E+02   0.000000E+00   0.117501E+03   0.340704E-07   0.518276E-04   0.112404E-05
   324   0.326386E+04   0.136089E+02   0.000000E+00   0.116961E+03   0.339465E-07   0.513434E-04   0.113188E-05
   325   0.323124E+04   0.137967E+02   0.000000E+00   0.116382E+03   0.338233E-07   0.508631E-04   0.113958E-05
   326   0.319879E+04   0.139842E+02   0.000000E+00   0.115766E+03   0.337008E-07   0.503867E-04   0.114710E-05
   327   0.316654E+04   0.141710E+02   0.000000E+00   0.115113E+03   0.335790E-07   0.499140E-04   0.115446E-05
   328   0.313447E+04   0.143571E+02   0.000000E+00   0.114422E+03   0.334578E-07   0.494452E-04   0.116165E-05
   329   0.310260E+04   0.145425E+02   0.000000E+00   0.113696E+03   0.333373E-07   0.489803E-04   0.116865E-05
   330   0.307095E+04   0.147272E+02   0.000000E+00   0.112932E+03   0.332174E-07   0.485192E-04   0.117548E-05
   331   0.303952E+04   0.149110E+02   0.000000E+00   0.112133E+03   0.330982E-07   0.480619E-04   0.118211E-05
   332   0.300832E+04   0.150938E+02   0.000000E+00   0.111296E+03   0.329796E-07   0.476086E-04   0.118855E-05
   333   0.297735E+04   0.152757E+02   0.000000E+00   0.110425E+03   0.328617E-07   0.471591E-04   0.119478E-05
   334   0.294662E+04   0.154565E+02   0.000000E+00   0.109519E+03   0.327444E-07   0.467136E-04   0.120081E-05
   335   0.291615E+04   0.156361E+02   0.000000E+00   0.108577E+03   0.326277E-07   0.462719E-04   0.120663E-05
   336   0.288595E+04   0.158145E+02   0.000000E+00   0.107600E+03   0.325117E-07   0.458341E-04   0.121224E-05
   337   0.285601E+04   0.159916E+02   0.000000E+00   0.106590E+03   0.323963E-07   0.454003E-04   0.121762E-05
   338   0.282635E+04   0.161673E+02   0.000000E+00   0.105546E+03   0.322814E-07   0.449703E-04   0.122277E-05
   339   0.279697E+04   0.163417E+02   0.000000E+00   0.104470E+03   0.321672E-07   0.445443E-04   0.122769E-05
   340   0.276790E+04   0.165146E+02   0.000000E+00   0.103360E+03   0.320536E-07   0.441223E-04   0.123238E-05
   341   0.273912E+04   0.166859E+02   0.000000E+00   0.102218E+03   0.319406E-07   0.437041E-04   0.123682E-05
   342   0.271064E+04   0.168555E+02   0.000000E+00   0.101043E+03   0.318281E-07   0.432899E-04   0.124101E-05
   343   0.268248E+04   0.170234E+02   0.000000E+00   0.998375E+02   0.317162E-07   0.428797E-04   0.124495E-05
   344   0.265463E+04   0.171894E+02   0.000000E+00   0.985996E+02   0.316050E-07   0.424735E-04   0.124862E-05
   345   0.262710E+04   0.173536E+02   0.000000E+00   0.973306E+02   0.314942E-07   0.420712E-04   0.125204E-05
   346   0.259989E+04   0.175157E+02   0.000000E+00   0.960305E+02   0.313841E-07   0.416729E-04   0.125518E-05
   347   0.257301E+04   0.176758E+02   0.000000E+00   0.946999E+02   0.312745E-07   0.412786E-04   0.125805E-05
   348   0.254647E+04   0.178337E+02   0.000000E+00   0.933389E+02   0.311654E-07   0.408883E-04   0.126064E-05
   349   0.252027E+04   0.179895E+02   0.000000E+00   0.919497E+02   0.310569E-07   0.405020E-04   0.126294E-05
   350   0.249442E+04   0.181430E+02   0.000000E+00   0.905315E+02   0.309489E-07   0.401197E-04   0.126495E-05
   351   0.246894E+04   0.182943E+02   0.000000E+00   0.890859E+02   0.308415E-07   0.397414E-04   0.126666E-05
   352   0.244383E+04   0.184433E+02   0.000000E+00   0.876136E+02   0.307346E-07   0.393670E-04   0.126810E-05
   353   0.241908E+04   0.185898E+02   0.000000E+00   0.861146E+02   0.306282E-07   0.389964E-04   0.126927E-05
   354   0.239472E+04   0.187340E+02   0.000000E+00   0.845912E+02   0.305224E-07   0.386296E-04   0.127019E-05
   355   0.237075E+04   0.188757E+02   0.000000E+00   0.830425E+02   0.304171E-07   0.382664E-04   0.127087E-05
   356   0.234716E+04   0.190148E+02   0.000000E+00   0.814694E+02   0.303123E-07   0.379067E-04   0.127133E-05
   357   0.232397E+04   0.191513E+02   0.000000E+00   0.798725E+02   0.302080E-07   0.375504E-04   0.127159E-05
   358   0.230118E+04   0.192851E+02   0.000000E+00   0.782527E+02   0.301042E-07   0.371974E-04   0.127166E-05
   359   0.227879E+04   0.194160E+02   0.000000E+00   0.766099E+02   0.300009E-07   0.368476E-04   0.127156E-05
   360   0.225680E+04   0.195441E+02   0.000000E+00   0.749457E+02   0.298981E-07   0.365009E-04   0.127130E-05
   361   0.223522E+04   0.196694E+02   0.000000E+00   0.732589E+02   0.297959E-07   0.361573E-04   0.127089E-05
   362   0.221404E+04   0.197916E+02   0.000000E+00   0.715515E+02   0.296941E-07   0.358165E-04   0.127036E-05
   363   0.219329E+04   0.199107E+02   0.000000E+00   0.698240E+02   0.295928E-07   0.354785E-04   0.126972E-05
   364   0.217295E+04   0.200268E+02   0.000000E+00   0.680771E+02   0.294920E-07   0.351433E-04   0.126898E-05
   365   0.215303E+04   0.201398E+02   0.000000E+00   0.663117E+02   0.293917E-07   0.348107E-04   0.126816E-05
   366   0.213354E+04   0.202495E+02   0.000000E+00   0.645285E+02   0.292919E-07   0.344805E-04   0.126727E-05
   367   0.211448E+04   0.203561E+02   0.000000E+00   0.627283E+02   0.291926E-07   0.341528E-04   0.126633E-05
   368   0.209585E+04   0.204593E+02   0.000000E+00   0.609119E+02   0.290938E-07   0.338273E-04   0.126536E-05
   369   0.207765E+04   0.205592E+02   0.000000E+00   0.590801E+02   0.289954E-07   0.335041E-04   0.126437E-05
   370   0.205989E+04   0.206557E+02   0.000000E+00   0.572335E+02   0.288975E-07   0.331830E-04   0.126337E-05
   371   0.204257E+04   0.207489E+02   0.000000E+00   0.553731E+02   0.288001E-07   0.328638E-04   0.126239E-05
   372   0.202569E+04   0.208385E+02   0.000000E+00   0.534994E+02   0.287032E-07   0.325466E-04   0.126143E-05
   373   0.200925E+04   0.209246E+02   0.000000E+00   0.516134E+02   0.286067E-07   0.322311E-04   0.126051E-05
   374   0.199325E+04   0.210073E+02   0.000000E+00   0.497159E+02   0.285107E-07   0.319174E-04   0.125965E-05
   375   0.197769E+04   0.210864E+02   0.000000E+00   0.478074E+02   0.284151E-07   0.316052E-04   0.125887E-05
   376   0.196257E+04   0.211618E+02   0.000000E+00   0.458889E+02   0.283200E-07   0.312945E-04   0.125817E-05
   377   0.194791E+04   0.212335E+02   0.000000E+00   0.439609E+02   0.282253E-07   0.309852E-04   0.125757E-05
   378   0.193368E+04   0.213016E+02   0.000000E+00   0.420244E+02   0.281311E-07   0.306772E-04   0.125710E-05
   379   0.191991E+04   0.213658E+02   0.000000E+00   0.400800E+02   0.280374E-07   0.303704E-04   0.125676E-05
   380   0.190659E+04   0.214262E+02   0.000000E+00   0.381286E+02   0.279440E-07   0.300647E-04   0.125657E-05
   381   0.189371E+04   0.214828E+02   0.000000E+00   0.361707E+02   0.278512E-07   0.297600E-04   0.125654E-05
   382   0.188129E+04   0.215354E+02   0.000000E+00   0.342073E+02   0.277587E-07   0.294561E-04   0.125669E-05
   383   0.186932E+04   0.215842E+02   0.000000E+00   0.322392E+02   0.276667E-07   0.291531E-04   0.125704E-05
   384   0.185779E+04   0.216290E+02   0.000000E+00   0.302671E+02   0.275751E-07   0.288507E-04   0.125760E-05
   385   0.184671E+04   0.216698E+02   0.000000E+00   0.282920E+02   0.274840E-07   0.285489E-04   0.125839E-05
   386   0.183608E+04   0.217068E+02   0.000000E+00   0.263147E+02   0.273933E-07   0.282476E-04   0.125942E-05
   387   0.182590E+04   0.217399E+02   0.000000E+00   0.243361E+02   0.273030E-07   0.279466E-04   0.126071E-05
   388   0.181616E+04   0.217690E+02   0.000000E+00   0.223569E+02   0.272131E-07   0.276460E-04   0.126227E-05
   389   0.180687E+04   0.217942E+02   0.000000E+00   0.203780E+02   0.271236E-07   0.273455E-04   0.126411E-05
   390   0.179802E+04   0.218154E+02   0.000000E+00   0.184003E+02   0.270345E-07   0.270451E-04   0.126626E-05
   391   0.178961E+04   0.218327E+02   0.000000E+00   0.164246E+02   0.269459E-07   0.267447E-04   0.126873E-05
   392   0.178164E+04   0.218460E+02   0.000000E+00   0.144516E+02   0.268576E-07   0.264442E-04   0.127154E-05
   393   0.177410E+04   0.218553E+02   0.000000E+00   0.124821E+02   0.267698E-07   0.261434E-04   0.127469E-05
   394   0.176700E+04   0.218606E+02   0.000000E+00   0.105170E+02   0.266824E-07   0.258423E-04   0.127821E-05
   395   0.176033E+04   0.218617E+02   0.000000E+00   0.855696E+01   0.265953E-07   0.255408E-04   0.128211E-05
   396   0.175409E+04   0.218589E+02   0.000000E+00   0.660286E+01   0.265086E-07   0.252387E-04   0.128640E-05
   397   0.174827E+04   0.218521E+02   0.000000E+00   0.465547E+01   0.264224E-07   0.249360E-04   0.129111E-05
   398   0.174288E+04   0.218411E+02   0.000000E+00   0.271556E+01   0.263365E-07   0.246326E-04   0.129624E-05
   399   0.173791E+04   0.218261E+02   0.000000E+00   0.783899E+00   0.262510E-07   0.243284E-04   0.130182E-05
   400   0.173337E+04   0.218071E+02   0.000000E+00  -0.113873E+01   0.261659E-07   0.240232E-04   0.130785E-05
   401   0.172925E+04   0.217841E+02   0.000000E+00  -0.305156E+01   0.260811E-07   0.237170E-04   0.131435E-05
   402   0.172554E+04   0.217569E+02   0.000000E+00  -0.495382E+01   0.259968E-07   0.234100E-04   0.132129E-05
   403   0.172225E+04   0.217259E+02   0.000000E+00  -0.684474E+01   0.259128E-07   0.231021E-04   0.132865E-05
