#    L    TT             EE             BB             TE          
   732    0.24148E+00    0.35045E-02    0.21809E-02    0.89345E-02
   733    0.23850E+00    0.35247E-02    0.21769E-02    0.89110E-02
   734    0.23555E+00    0.35450E-02    0.21729E-02    0.88949E-02
   735    0.23263E+00    0.35652E-02    0.21687E-02    0.88860E-02
   736    0.22976E+00    0.35852E-02    0.21644E-02    0.88845E-02
   737    0.22694E+00    0.36052E-02    0.21600E-02    0.88901E-02
   738    0.22416E+00    0.36249E-02    0.21555E-02    0.89029E-02
   739    0.22143E+00    0.36444E-02    0.21509E-02    0.89229E-02
   740    0.21877E+00    0.36635E-02    0.21462E-02    0.89500E-02
   741    0.21616E+00    0.36823E-02    0.21413E-02    0.89842E-02
   742    0.21361E+00    0.37006E-02    0.21363E-02    0.90254E-02
   743    0.21113E+00    0.37185E-02    0.21311E-02    0.90737E-02
   744    0.20872E+00    0.37358E-02    0.21258E-02    0.91289E-02
   745    0.20639E+00    0.37524E-02    0.21204E-02    0.91911E-02
   746    0.20413E+00    0.37685E-02    0.21148E-02    0.92603E-02
   747    0.20196E+00    0.37838E-02    0.21091E-02    0.93363E-02
   748    0.19987E+00    0.37983E-02    0.21032E-02    0.94192E-02
   749    0.19786E+00    0.38120E-02    0.20971E-02    0.95089E-02
   750    0.19596E+00    0.38248E-02    0.20909E-02    0.96054E-02
   751    0.19414E+00    0.38367E-02    0.20846E-02    0.97086E-02
   752    0.19242E+00    0.38476E-02    0.20780E-02    0.98183E-02
   753    0.19079E+00    0.38577E-02    0.20714E-02    0.99340E-02
   754    0.18925E+00    0.38668E-02    0.20645E-02    0.10056E-01
   755    0.18780E+00    0.38749E-02    0.20576E-02    0.10183E-01
   756    0.18644E+00    0.38822E-02    0.20505E-02    0.10315E-01
   757    0.18516E+00    0.38886E-02    0.20432E-02    0.10452E-01
   758    0.18396E+00    0.38941E-02    0.20359E-02    0.10594E-01
   759    0.18284E+00    0.38987E-02    0.20284E-02    0.10739E-01
   760    0.18179E+00    0.39024E-02    0.20208E-02    0.10889E-01
   761    0.18083E+00    0.39053E-02    0.20131E-02    0.11042E-01
   762    0.17994E+00    0.39073E-02    0.20053E-02    0.11199E-01
   763    0.17911E+00    0.39085E-02    0.19974E-02    0.11358E-01
   764    0.17836E+00    0.39088E-02    0.19895E-02    0.11520E-01
   765    0.17768E+00    0.39083E-02    0.19814E-02    0.11684E-01
   766    0.17706E+00    0.39070E-02    0.19733E-02    0.11851E-01
   767    0.17651E+00    0.39048E-02    0.19651E-02    0.12019E-01
   768    0.17601E+00    0.39019E-02    0.19568E-02    0.12188E-01
   769    0.17558E+00    0.38981E-02    0.19485E-02    0.12358E-01
   770    0.17521E+00    0.38935E-02    0.19401E-02    0.12529E-01
   771    0.17489E+00    0.38882E-02    0.19317E-02    0.12700E-01
   772    0.17462E+00    0.38820E-02    0.19232E-02    0.12872E-01
   773    0.17440E+00    0.38751E-02    0.19147E-02    0.13043E-01
   774    0.17424E+00    0.38675E-02    0.19062E-02    0.13213E-01
   775    0.17412E+00    0.38591E-02    0.18977E-02    0.13383E-01
   776    0.17405E+00    0.38499E-02    0.18891E-02    0.13551E-01
   777    0.17402E+00    0.38400E-02    0.18805E-02    0.13718E-01
   778    0.17403E+00    0.38294E-02    0.18719E-02    0.13883E-01
   779    0.17408E+00    0.38180E-02    0.18634E-02    0.14046E-01
   780    0.17417E+00    0.38059E-02    0.18548E-02    0.14206E-01
   781    0.17429E+00    0.37931E-02    0.18462E-02    0.14364E-01
   782    0.17445E+00    0.37796E-02    0.18377E-02    0.14518E-01
   783    0.17464E+00    0.37655E-02    0.18292E-02    0.14669E-01
   784    0.17486E+00    0.37506E-02    0.18207E-02    0.14816E-01
   785    0.17510E+00    0.37351E-02    0.18123E-02    0.14959E-01
   786    0.17537E+00    0.37189E-02    0.18039E-02    0.15098E-01
   787    0.17566E+00    0.37020E-02    0.17955E-02    0.15232E-01
   788    0.17598E+00    0.36845E-02    0.17872E-02    0.15360E-01
   789    0.17631E+00    0.36663E-02    0.17790E-02    0.15484E-01
   790    0.17666E+00    0.36475E-02    0.17708E-02    0.15601E-01
   791    0.17703E+00    0.36281E-02    0.17627E-02    0.15713E-01
   792    0.17741E+00    0.36080E-02    0.17547E-02    0.15819E-01
   793    0.17780E+00    0.35873E-02    0.17467E-02    0.15917E-01
   794    0.17820E+00    0.35661E-02    0.17389E-02    0.16009E-01
   795    0.17860E+00    0.35442E-02    0.17311E-02    0.16094E-01
   796    0.17902E+00    0.35217E-02    0.17235E-02    0.16170E-01
   797    0.17943E+00    0.34987E-02    0.17160E-02    0.16239E-01
   798    0.17985E+00    0.34751E-02    0.17085E-02    0.16300E-01
   799    0.18026E+00    0.34509E-02    0.17012E-02    0.16352E-01
   800    0.18067E+00    0.34261E-02    0.16940E-02    0.16395E-01
   801    0.18108E+00    0.34008E-02    0.16870E-02    0.16429E-01
   802    0.18148E+00    0.33750E-02    0.16801E-02    0.16455E-01
   803    0.18187E+00    0.33487E-02    0.16733E-02    0.16471E-01
   804    0.18226E+00    0.33220E-02    0.16666E-02    0.16479E-01
   805    0.18264E+00    0.32948E-02    0.16601E-02    0.16478E-01
   806    0.18301E+00    0.32672E-02    0.16537E-02    0.16470E-01
   807    0.18337E+00    0.32393E-02    0.16474E-02    0.16453E-01
   808    0.18372E+00    0.32110E-02    0.16412E-02    0.16429E-01
   809    0.18406E+00    0.31824E-02    0.16351E-02    0.16398E-01
   810    0.18439E+00    0.31536E-02    0.16292E-02    0.16359E-01
   811    0.18470E+00    0.31245E-02    0.16234E-02    0.16313E-01
   812    0.18500E+00    0.30952E-02    0.16177E-02    0.16261E-01
   813    0.18529E+00    0.30658E-02    0.16121E-02    0.16202E-01
   814    0.18556E+00    0.30362E-02    0.16066E-02    0.16136E-01
   815    0.18582E+00    0.30065E-02    0.16013E-02    0.16065E-01
   816    0.18606E+00    0.29767E-02    0.15960E-02    0.15987E-01
   817    0.18628E+00    0.29468E-02    0.15908E-02    0.15904E-01
   818    0.18649E+00    0.29170E-02    0.15858E-02    0.15816E-01
   819    0.18668E+00    0.28871E-02    0.15808E-02    0.15722E-01
   820    0.18684E+00    0.28574E-02    0.15760E-02    0.15624E-01
   821    0.18699E+00    0.28276E-02    0.15713E-02    0.15520E-01
   822    0.18712E+00    0.27980E-02    0.15666E-02    0.15412E-01
   823    0.18723E+00    0.27686E-02    0.15621E-02    0.15300E-01
   824    0.18731E+00    0.27393E-02    0.15576E-02    0.15183E-01
   825    0.18737E+00    0.27102E-02    0.15533E-02    0.15063E-01
   826    0.18741E+00    0.26813E-02    0.15490E-02    0.14939E-01
   827    0.18742E+00    0.26527E-02    0.15448E-02    0.14812E-01
   828    0.18740E+00    0.26244E-02    0.15407E-02    0.14681E-01
   829    0.18737E+00    0.25965E-02    0.15367E-02    0.14548E-01
   830    0.18730E+00    0.25689E-02    0.15328E-02    0.14411E-01
   831    0.18721E+00    0.25416E-02    0.15290E-02    0.14272E-01
   832    0.18708E+00    0.25149E-02    0.15253E-02    0.14131E-01
   833    0.18693E+00    0.24885E-02    0.15216E-02    0.13988E-01
   834    0.18675E+00    0.24627E-02    0.15180E-02    0.13842E-01
   835    0.18654E+00    0.24373E-02    0.15145E-02    0.13696E-01
   836    0.18630E+00    0.24125E-02    0.15111E-02    0.13547E-01
   837    0.18602E+00    0.23883E-02    0.15077E-02    0.13398E-01
   838    0.18572E+00    0.23647E-02    0.15045E-02    0.13247E-01
   839    0.18538E+00    0.23418E-02    0.15013E-02    0.13096E-01
   840    0.18500E+00    0.23195E-02    0.14981E-02    0.12944E-01
   841    0.18459E+00    0.22979E-02    0.14951E-02    0.12792E-01
   842    0.18415E+00    0.22771E-02    0.14921E-02    0.12639E-01
   843    0.18366E+00    0.22570E-02    0.14891E-02    0.12487E-01
   844    0.18314E+00    0.22378E-02    0.14863E-02    0.12335E-01
   845    0.18259E+00    0.22193E-02    0.14835E-02    0.12184E-01
   846    0.18199E+00    0.22018E-02    0.14807E-02    0.12033E-01
   847    0.18135E+00    0.21851E-02    0.14780E-02    0.11884E-01
   848    0.18068E+00    0.21693E-02    0.14754E-02    0.11735E-01
   849    0.17996E+00    0.21545E-02    0.14729E-02    0.11588E-01
   850    0.17920E+00    0.21407E-02    0.14703E-02    0.11443E-01
   851    0.17840E+00    0.21279E-02    0.14679E-02    0.11300E-01
   852    0.17756E+00    0.21161E-02    0.14655E-02    0.11158E-01
   853    0.17668E+00    0.21053E-02    0.14631E-02    0.11019E-01
   854    0.17576E+00    0.20954E-02    0.14608E-02    0.10881E-01
   855    0.17480E+00    0.20864E-02    0.14585E-02    0.10746E-01
   856    0.17381E+00    0.20784E-02    0.14563E-02    0.10613E-01
   857    0.17279E+00    0.20712E-02    0.14541E-02    0.10482E-01
   858    0.17173E+00    0.20648E-02    0.14519E-02    0.10353E-01
   859    0.17065E+00    0.20593E-02    0.14498E-02    0.10227E-01
   860    0.16954E+00    0.20546E-02    0.14477E-02    0.10103E-01
   861    0.16840E+00    0.20506E-02    0.14456E-02    0.99808E-02
   862    0.16723E+00    0.20474E-02    0.14436E-02    0.98615E-02
   863    0.16604E+00    0.20449E-02    0.14416E-02    0.97446E-02
   864    0.16483E+00    0.20431E-02    0.14396E-02    0.96303E-02
   865    0.16360E+00    0.20420E-02    0.14376E-02    0.95187E-02
   866    0.16235E+00    0.20415E-02    0.14356E-02    0.94096E-02
   867    0.16108E+00    0.20417E-02    0.14336E-02    0.93032E-02
   868    0.15980E+00    0.20425E-02    0.14317E-02    0.91996E-02
   869    0.15850E+00    0.20438E-02    0.14297E-02    0.90988E-02
   870    0.15719E+00    0.20457E-02    0.14278E-02    0.90008E-02
   871    0.15586E+00    0.20481E-02    0.14259E-02    0.89057E-02
   872    0.15453E+00    0.20510E-02    0.14239E-02    0.88136E-02
   873    0.15319E+00    0.20544E-02    0.14220E-02    0.87245E-02
   874    0.15184E+00    0.20582E-02    0.14200E-02    0.86384E-02
   875    0.15049E+00    0.20625E-02    0.14180E-02    0.85554E-02
   876    0.14914E+00    0.20672E-02    0.14161E-02    0.84755E-02
   877    0.14778E+00    0.20722E-02    0.14141E-02    0.83988E-02
   878    0.14642E+00    0.20776E-02    0.14121E-02    0.83254E-02
   879    0.14507E+00    0.20834E-02    0.14101E-02    0.82553E-02
   880    0.14371E+00    0.20894E-02    0.14080E-02    0.81885E-02
   881    0.14237E+00    0.20957E-02    0.14059E-02    0.81252E-02
   882    0.14102E+00    0.21023E-02    0.14038E-02    0.80652E-02
   883    0.13969E+00    0.21091E-02    0.14017E-02    0.80088E-02
   884    0.13836E+00    0.21161E-02    0.13995E-02    0.79559E-02
   885    0.13705E+00    0.21233E-02    0.13973E-02    0.79067E-02
   886    0.13574E+00    0.21306E-02    0.13951E-02    0.78610E-02
   887    0.13445E+00    0.21381E-02    0.13928E-02    0.78191E-02
   888    0.13318E+00    0.21457E-02    0.13905E-02    0.77809E-02
   889    0.13192E+00    0.21534E-02    0.13881E-02    0.77466E-02
   890    0.13069E+00    0.21611E-02    0.13857E-02    0.77160E-02
   891    0.12947E+00    0.21688E-02    0.13833E-02    0.76894E-02
   892    0.12827E+00    0.21766E-02    0.13807E-02    0.76668E-02
   893    0.12710E+00    0.21843E-02    0.13782E-02    0.76481E-02
   894    0.12595E+00    0.21920E-02    0.13755E-02    0.76335E-02
   895    0.12483E+00    0.21997E-02    0.13728E-02    0.76230E-02
   896    0.12373E+00    0.22072E-02    0.13701E-02    0.76166E-02
   897    0.12267E+00    0.22146E-02    0.13672E-02    0.76145E-02
   898    0.12163E+00    0.22219E-02    0.13643E-02    0.76166E-02
   899    0.12063E+00    0.22291E-02    0.13614E-02    0.76230E-02
   900    0.11967E+00    0.22360E-02    0.13583E-02    0.76338E-02
   901    0.11873E+00    0.22427E-02    0.13552E-02    0.76489E-02
   902    0.11784E+00    0.22492E-02    0.13520E-02    0.76683E-02
   903    0.11698E+00    0.22555E-02    0.13488E-02    0.76918E-02
   904    0.11615E+00    0.22615E-02    0.13454E-02    0.77192E-02
   905    0.11535E+00    0.22674E-02    0.13420E-02    0.77503E-02
   906    0.11459E+00    0.22729E-02    0.13386E-02    0.77850E-02
   907    0.11386E+00    0.22783E-02    0.13350E-02    0.78232E-02
   908    0.11316E+00    0.22833E-02    0.13314E-02    0.78646E-02
   909    0.11249E+00    0.22882E-02    0.13278E-02    0.79091E-02
   910    0.11186E+00    0.22927E-02    0.13241E-02    0.79565E-02
   911    0.11125E+00    0.22970E-02    0.13203E-02    0.80067E-02
   912    0.11067E+00    0.23011E-02    0.13165E-02    0.80595E-02
   913    0.11012E+00    0.23048E-02    0.13126E-02    0.81148E-02
   914    0.10960E+00    0.23083E-02    0.13087E-02    0.81723E-02
   915    0.10910E+00    0.23115E-02    0.13048E-02    0.82319E-02
   916    0.10863E+00    0.23144E-02    0.13008E-02    0.82935E-02
   917    0.10819E+00    0.23170E-02    0.12967E-02    0.83569E-02
   918    0.10777E+00    0.23193E-02    0.12927E-02    0.84219E-02
   919    0.10738E+00    0.23213E-02    0.12885E-02    0.84883E-02
   920    0.10701E+00    0.23230E-02    0.12844E-02    0.85561E-02
   921    0.10667E+00    0.23243E-02    0.12802E-02    0.86250E-02
   922    0.10635E+00    0.23254E-02    0.12760E-02    0.86948E-02
   923    0.10605E+00    0.23261E-02    0.12718E-02    0.87654E-02
   924    0.10577E+00    0.23265E-02    0.12675E-02    0.88367E-02
   925    0.10551E+00    0.23265E-02    0.12633E-02    0.89085E-02
   926    0.10528E+00    0.23262E-02    0.12590E-02    0.89806E-02
   927    0.10506E+00    0.23256E-02    0.12547E-02    0.90528E-02
   928    0.10487E+00    0.23246E-02    0.12503E-02    0.91250E-02
   929    0.10469E+00    0.23233E-02    0.12460E-02    0.91970E-02
   930    0.10453E+00    0.23216E-02    0.12417E-02    0.92687E-02
   931    0.10439E+00    0.23195E-02    0.12373E-02    0.93399E-02
   932    0.10426E+00    0.23170E-02    0.12329E-02    0.94104E-02
   933    0.10415E+00    0.23142E-02    0.12286E-02    0.94801E-02
   934    0.10406E+00    0.23110E-02    0.12242E-02    0.95487E-02
   935    0.10398E+00    0.23074E-02    0.12199E-02    0.96162E-02
   936    0.10392E+00    0.23034E-02    0.12155E-02    0.96824E-02
   937    0.10387E+00    0.22990E-02    0.12111E-02    0.97471E-02
   938    0.10383E+00    0.22942E-02    0.12068E-02    0.98101E-02
   939    0.10380E+00    0.22891E-02    0.12025E-02    0.98714E-02
   940    0.10379E+00    0.22834E-02    0.11982E-02    0.99306E-02
   941    0.10379E+00    0.22774E-02    0.11939E-02    0.99877E-02
   942    0.10380E+00    0.22710E-02    0.11896E-02    0.10042E-01
   943    0.10382E+00    0.22641E-02    0.11853E-02    0.10095E-01
   944    0.10385E+00    0.22568E-02    0.11811E-02    0.10144E-01
   945    0.10389E+00    0.22490E-02    0.11768E-02    0.10191E-01
   946    0.10394E+00    0.22408E-02    0.11726E-02    0.10235E-01
   947    0.10399E+00    0.22322E-02    0.11685E-02    0.10276E-01
   948    0.10406E+00    0.22231E-02    0.11644E-02    0.10314E-01
   949    0.10412E+00    0.22135E-02    0.11603E-02    0.10348E-01
   950    0.10420E+00    0.22035E-02    0.11562E-02    0.10378E-01
   951    0.10428E+00    0.21930E-02    0.11522E-02    0.10405E-01
   952    0.10436E+00    0.21821E-02    0.11482E-02    0.10428E-01
   953    0.10445E+00    0.21707E-02    0.11442E-02    0.10447E-01
   954    0.10455E+00    0.21590E-02    0.11403E-02    0.10463E-01
   955    0.10464E+00    0.21468E-02    0.11365E-02    0.10475E-01
   956    0.10474E+00    0.21343E-02    0.11326E-02    0.10484E-01
   957    0.10484E+00    0.21213E-02    0.11288E-02    0.10489E-01
   958    0.10494E+00    0.21081E-02    0.11251E-02    0.10491E-01
   959    0.10505E+00    0.20945E-02    0.11214E-02    0.10490E-01
   960    0.10515E+00    0.20807E-02    0.11177E-02    0.10486E-01
   961    0.10526E+00    0.20665E-02    0.11141E-02    0.10479E-01
   962    0.10536E+00    0.20521E-02    0.11105E-02    0.10469E-01
   963    0.10547E+00    0.20375E-02    0.11069E-02    0.10456E-01
   964    0.10557E+00    0.20226E-02    0.11034E-02    0.10440E-01
   965    0.10567E+00    0.20075E-02    0.10999E-02    0.10421E-01
   966    0.10577E+00    0.19923E-02    0.10965E-02    0.10399E-01
   967    0.10586E+00    0.19768E-02    0.10931E-02    0.10375E-01
   968    0.10595E+00    0.19612E-02    0.10897E-02    0.10348E-01
   969    0.10604E+00    0.19455E-02    0.10864E-02    0.10319E-01
   970    0.10612E+00    0.19297E-02    0.10831E-02    0.10288E-01
   971    0.10620E+00    0.19138E-02    0.10799E-02    0.10254E-01
   972    0.10627E+00    0.18978E-02    0.10767E-02    0.10217E-01
   973    0.10634E+00    0.18817E-02    0.10736E-02    0.10179E-01
   974    0.10640E+00    0.18656E-02    0.10704E-02    0.10138E-01
   975    0.10645E+00    0.18495E-02    0.10674E-02    0.10096E-01
   976    0.10650E+00    0.18334E-02    0.10643E-02    0.10051E-01
   977    0.10653E+00    0.18173E-02    0.10613E-02    0.10004E-01
   978    0.10656E+00    0.18012E-02    0.10584E-02    0.99561E-02
   979    0.10658E+00    0.17852E-02    0.10554E-02    0.99058E-02
   980    0.10659E+00    0.17693E-02    0.10526E-02    0.98539E-02
   981    0.10659E+00    0.17534E-02    0.10497E-02    0.98004E-02
   982    0.10658E+00    0.17377E-02    0.10469E-02    0.97452E-02
   983    0.10655E+00    0.17221E-02    0.10442E-02    0.96886E-02
   984    0.10652E+00    0.17067E-02    0.10414E-02    0.96306E-02
   985    0.10647E+00    0.16914E-02    0.10388E-02    0.95712E-02
   986    0.10641E+00    0.16763E-02    0.10361E-02    0.95105E-02
   987    0.10634E+00    0.16614E-02    0.10335E-02    0.94486E-02
   988    0.10625E+00    0.16468E-02    0.10310E-02    0.93856E-02
   989    0.10615E+00    0.16323E-02    0.10284E-02    0.93215E-02
   990    0.10603E+00    0.16182E-02    0.10260E-02    0.92565E-02
   991    0.10590E+00    0.16043E-02    0.10235E-02    0.91905E-02
   992    0.10575E+00    0.15907E-02    0.10211E-02    0.91236E-02
   993    0.10559E+00    0.15775E-02    0.10188E-02    0.90560E-02
   994    0.10541E+00    0.15646E-02    0.10165E-02    0.89877E-02
   995    0.10521E+00    0.15520E-02    0.10142E-02    0.89187E-02
   996    0.10499E+00    0.15398E-02    0.10120E-02    0.88492E-02
   997    0.10476E+00    0.15280E-02    0.10098E-02    0.87791E-02
   998    0.10450E+00    0.15166E-02    0.10076E-02    0.87087E-02
   999    0.10423E+00    0.15057E-02    0.10055E-02    0.86379E-02
  1000    0.10393E+00    0.14952E-02    0.10035E-02    0.85668E-02
  1001    0.10362E+00    0.14851E-02    0.10014E-02    0.84956E-02
  1002    0.10328E+00    0.14755E-02    0.99945E-03    0.84241E-02
  1003    0.10293E+00    0.14664E-02    0.99751E-03    0.83526E-02
  1004    0.10256E+00    0.14577E-02    0.99560E-03    0.82811E-02
  1005    0.10217E+00    0.14495E-02    0.99372E-03    0.82095E-02
  1006    0.10176E+00    0.14416E-02    0.99188E-03    0.81380E-02
  1007    0.10133E+00    0.14342E-02    0.99007E-03    0.80666E-02
  1008    0.10089E+00    0.14272E-02    0.98830E-03    0.79955E-02
  1009    0.10044E+00    0.14206E-02    0.98655E-03    0.79245E-02
  1010    0.99968E-01    0.14144E-02    0.98483E-03    0.78538E-02
  1011    0.99483E-01    0.14086E-02    0.98314E-03    0.77835E-02
  1012    0.98985E-01    0.14031E-02    0.98147E-03    0.77136E-02
  1013    0.98475E-01    0.13980E-02    0.97983E-03    0.76441E-02
  1014    0.97952E-01    0.13933E-02    0.97821E-03    0.75751E-02
  1015    0.97419E-01    0.13889E-02    0.97661E-03    0.75067E-02
  1016    0.96874E-01    0.13849E-02    0.97504E-03    0.74389E-02
  1017    0.96319E-01    0.13812E-02    0.97348E-03    0.73718E-02
  1018    0.95756E-01    0.13778E-02    0.97193E-03    0.73054E-02
  1019    0.95183E-01    0.13747E-02    0.97040E-03    0.72398E-02
  1020    0.94602E-01    0.13720E-02    0.96889E-03    0.71750E-02
  1021    0.94014E-01    0.13695E-02    0.96739E-03    0.71111E-02
  1022    0.93419E-01    0.13673E-02    0.96590E-03    0.70481E-02
  1023    0.92818E-01    0.13654E-02    0.96441E-03    0.69861E-02
  1024    0.92212E-01    0.13638E-02    0.96294E-03    0.69252E-02
  1025    0.91601E-01    0.13625E-02    0.96147E-03    0.68654E-02
  1026    0.90986E-01    0.13614E-02    0.96001E-03    0.68068E-02
  1027    0.90367E-01    0.13605E-02    0.95856E-03    0.67494E-02
  1028    0.89746E-01    0.13599E-02    0.95710E-03    0.66932E-02
  1029    0.89122E-01    0.13595E-02    0.95565E-03    0.66384E-02
  1030    0.88498E-01    0.13594E-02    0.95419E-03    0.65849E-02
  1031    0.87872E-01    0.13594E-02    0.95274E-03    0.65329E-02
  1032    0.87246E-01    0.13597E-02    0.95128E-03    0.64824E-02
  1033    0.86621E-01    0.13601E-02    0.94981E-03    0.64335E-02
  1034    0.85997E-01    0.13608E-02    0.94834E-03    0.63861E-02
  1035    0.85375E-01    0.13616E-02    0.94686E-03    0.63404E-02
  1036    0.84755E-01    0.13626E-02    0.94538E-03    0.62964E-02
  1037    0.84139E-01    0.13637E-02    0.94388E-03    0.62541E-02
  1038    0.83526E-01    0.13650E-02    0.94237E-03    0.62137E-02
  1039    0.82918E-01    0.13665E-02    0.94085E-03    0.61752E-02
  1040    0.82315E-01    0.13681E-02    0.93931E-03    0.61385E-02
  1041    0.81718E-01    0.13698E-02    0.93775E-03    0.61039E-02
  1042    0.81128E-01    0.13717E-02    0.93618E-03    0.60713E-02
  1043    0.80545E-01    0.13736E-02    0.93459E-03    0.60408E-02
  1044    0.79969E-01    0.13757E-02    0.93298E-03    0.60124E-02
  1045    0.79402E-01    0.13778E-02    0.93134E-03    0.59863E-02
  1046    0.78844E-01    0.13801E-02    0.92969E-03    0.59624E-02
  1047    0.78296E-01    0.13824E-02    0.92800E-03    0.59408E-02
  1048    0.77758E-01    0.13848E-02    0.92630E-03    0.59216E-02
  1049    0.77232E-01    0.13872E-02    0.92456E-03    0.59048E-02
  1050    0.76717E-01    0.13897E-02    0.92279E-03    0.58905E-02
  1051    0.76215E-01    0.13922E-02    0.92100E-03    0.58786E-02
  1052    0.75725E-01    0.13948E-02    0.91917E-03    0.58693E-02
  1053    0.75247E-01    0.13974E-02    0.91732E-03    0.58623E-02
  1054    0.74781E-01    0.14001E-02    0.91543E-03    0.58576E-02
  1055    0.74327E-01    0.14027E-02    0.91352E-03    0.58551E-02
  1056    0.73885E-01    0.14054E-02    0.91159E-03    0.58548E-02
  1057    0.73455E-01    0.14080E-02    0.90962E-03    0.58565E-02
  1058    0.73036E-01    0.14107E-02    0.90763E-03    0.58602E-02
  1059    0.72629E-01    0.14133E-02    0.90562E-03    0.58659E-02
  1060    0.72233E-01    0.14160E-02    0.90358E-03    0.58733E-02
  1061    0.71849E-01    0.14186E-02    0.90152E-03    0.58825E-02
  1062    0.71475E-01    0.14211E-02    0.89944E-03    0.58934E-02
  1063    0.71113E-01    0.14237E-02    0.89733E-03    0.59058E-02
  1064    0.70761E-01    0.14262E-02    0.89521E-03    0.59198E-02
  1065    0.70421E-01    0.14286E-02    0.89306E-03    0.59352E-02
  1066    0.70090E-01    0.14310E-02    0.89090E-03    0.59520E-02
  1067    0.69771E-01    0.14333E-02    0.88871E-03    0.59701E-02
  1068    0.69461E-01    0.14355E-02    0.88651E-03    0.59893E-02
  1069    0.69162E-01    0.14377E-02    0.88430E-03    0.60097E-02
  1070    0.68873E-01    0.14398E-02    0.88206E-03    0.60312E-02
  1071    0.68594E-01    0.14418E-02    0.87981E-03    0.60536E-02
  1072    0.68325E-01    0.14436E-02    0.87755E-03    0.60769E-02
  1073    0.68066E-01    0.14454E-02    0.87527E-03    0.61010E-02
  1074    0.67817E-01    0.14471E-02    0.87298E-03    0.61258E-02
  1075    0.67577E-01    0.14486E-02    0.87068E-03    0.61513E-02
  1076    0.67346E-01    0.14501E-02    0.86836E-03    0.61774E-02
  1077    0.67125E-01    0.14513E-02    0.86604E-03    0.62040E-02
  1078    0.66912E-01    0.14525E-02    0.86370E-03    0.62310E-02
  1079    0.66709E-01    0.14535E-02    0.86135E-03    0.62583E-02
  1080    0.66515E-01    0.14543E-02    0.85900E-03    0.62860E-02
  1081    0.66330E-01    0.14550E-02    0.85664E-03    0.63138E-02
  1082    0.66153E-01    0.14555E-02    0.85427E-03    0.63417E-02
  1083    0.65985E-01    0.14559E-02    0.85189E-03    0.63696E-02
  1084    0.65825E-01    0.14560E-02    0.84951E-03    0.63975E-02
  1085    0.65673E-01    0.14560E-02    0.84713E-03    0.64253E-02
  1086    0.65530E-01    0.14558E-02    0.84474E-03    0.64529E-02
  1087    0.65395E-01    0.14554E-02    0.84235E-03    0.64802E-02
  1088    0.65268E-01    0.14547E-02    0.83995E-03    0.65072E-02
  1089    0.65148E-01    0.14539E-02    0.83756E-03    0.65337E-02
  1090    0.65037E-01    0.14528E-02    0.83516E-03    0.65597E-02
  1091    0.64933E-01    0.14515E-02    0.83276E-03    0.65851E-02
  1092    0.64836E-01    0.14500E-02    0.83036E-03    0.66098E-02
  1093    0.64747E-01    0.14482E-02    0.82797E-03    0.66338E-02
  1094    0.64664E-01    0.14462E-02    0.82557E-03    0.66569E-02
  1095    0.64589E-01    0.14439E-02    0.82318E-03    0.66792E-02
  1096    0.64521E-01    0.14414E-02    0.82079E-03    0.67005E-02
  1097    0.64460E-01    0.14386E-02    0.81841E-03    0.67207E-02
  1098    0.64406E-01    0.14355E-02    0.81603E-03    0.67398E-02
  1099    0.64358E-01    0.14321E-02    0.81366E-03    0.67576E-02
  1100    0.64317E-01    0.14285E-02    0.81130E-03    0.67742E-02
  1101    0.64282E-01    0.14245E-02    0.80894E-03    0.67894E-02
  1102    0.64253E-01    0.14203E-02    0.80659E-03    0.68032E-02
  1103    0.64229E-01    0.14157E-02    0.80424E-03    0.68158E-02
  1104    0.64212E-01    0.14109E-02    0.80191E-03    0.68269E-02
  1105    0.64199E-01    0.14059E-02    0.79959E-03    0.68368E-02
  1106    0.64191E-01    0.14006E-02    0.79727E-03    0.68454E-02
  1107    0.64187E-01    0.13951E-02    0.79496E-03    0.68527E-02
  1108    0.64188E-01    0.13893E-02    0.79267E-03    0.68587E-02
  1109    0.64192E-01    0.13833E-02    0.79038E-03    0.68635E-02
  1110    0.64199E-01    0.13771E-02    0.78811E-03    0.68670E-02
  1111    0.64210E-01    0.13707E-02    0.78584E-03    0.68693E-02
  1112    0.64224E-01    0.13641E-02    0.78359E-03    0.68704E-02
  1113    0.64240E-01    0.13573E-02    0.78135E-03    0.68703E-02
  1114    0.64258E-01    0.13504E-02    0.77912E-03    0.68691E-02
  1115    0.64278E-01    0.13433E-02    0.77690E-03    0.68666E-02
  1116    0.64299E-01    0.13360E-02    0.77469E-03    0.68631E-02
  1117    0.64322E-01    0.13286E-02    0.77250E-03    0.68584E-02
  1118    0.64345E-01    0.13210E-02    0.77032E-03    0.68525E-02
  1119    0.64369E-01    0.13134E-02    0.76816E-03    0.68456E-02
  1120    0.64393E-01    0.13056E-02    0.76601E-03    0.68376E-02
  1121    0.64417E-01    0.12977E-02    0.76387E-03    0.68285E-02
  1122    0.64441E-01    0.12897E-02    0.76175E-03    0.68184E-02
  1123    0.64463E-01    0.12816E-02    0.75964E-03    0.68072E-02
  1124    0.64485E-01    0.12735E-02    0.75755E-03    0.67949E-02
  1125    0.64505E-01    0.12652E-02    0.75547E-03    0.67817E-02
  1126    0.64523E-01    0.12569E-02    0.75341E-03    0.67675E-02
