#    L    TT             EE             BB             TE             PP             TP             EP          
   230    0.56985E+04    0.11706E+01    0.00000E+00    0.30360E+02    0.49653E-07    0.11555E-03    0.55861E-07
   231    0.56924E+04    0.12115E+01    0.00000E+00    0.32046E+02    0.49427E-07    0.11461E-03    0.70651E-07
   232    0.56857E+04    0.12543E+01    0.00000E+00    0.33735E+02    0.49203E-07    0.11368E-03    0.85412E-07
   233    0.56784E+04    0.12990E+01    0.00000E+00    0.35428E+02    0.48981E-07    0.11275E-03    0.10014E-06
   234    0.56703E+04    0.13457E+01    0.00000E+00    0.37123E+02    0.48760E-07    0.11183E-03    0.11483E-06
   235    0.56617E+04    0.13943E+01    0.00000E+00    0.38820E+02    0.48541E-07    0.11092E-03    0.12947E-06
   236    0.56524E+04    0.14449E+01    0.00000E+00    0.40518E+02    0.48324E-07    0.11002E-03    0.14407E-06
   237    0.56425E+04    0.14976E+01    0.00000E+00    0.42216E+02    0.48108E-07    0.10912E-03    0.15862E-06
   238    0.56320E+04    0.15523E+01    0.00000E+00    0.43914E+02    0.47894E-07    0.10823E-03    0.17312E-06
   239    0.56210E+04    0.16090E+01    0.00000E+00    0.45612E+02    0.47681E-07    0.10734E-03    0.18756E-06
   240    0.56092E+04    0.16678E+01    0.00000E+00    0.47306E+02    0.47470E-07    0.10646E-03    0.20193E-06
   241    0.55969E+04    0.17287E+01    0.00000E+00    0.48999E+02    0.47260E-07    0.10559E-03    0.21624E-06
   242    0.55841E+04    0.17917E+01    0.00000E+00    0.50688E+02    0.47052E-07    0.10473E-03    0.23048E-06
   243    0.55706E+04    0.18569E+01    0.00000E+00    0.52373E+02    0.46846E-07    0.10387E-03    0.24464E-06
   244    0.55565E+04    0.19242E+01    0.00000E+00    0.54054E+02    0.46641E-07    0.10302E-03    0.25872E-06
   245    0.55418E+04    0.19937E+01    0.00000E+00    0.55728E+02    0.46437E-07    0.10217E-03    0.27272E-06
   246    0.55266E+04    0.20653E+01    0.00000E+00    0.57397E+02    0.46235E-07    0.10133E-03    0.28663E-06
   247    0.55108E+04    0.21391E+01    0.00000E+00    0.59059E+02    0.46034E-07    0.10050E-03    0.30046E-06
   248    0.54944E+04    0.22154E+01    0.00000E+00    0.60712E+02    0.45835E-07    0.99675E-04    0.31418E-06
   249    0.54775E+04    0.22937E+01    0.00000E+00    0.62358E+02    0.45637E-07    0.98854E-04    0.32781E-06
   250    0.54601E+04    0.23744E+01    0.00000E+00    0.63994E+02    0.45440E-07    0.98040E-04    0.34133E-06
   251    0.54422E+04    0.24572E+01    0.00000E+00    0.65621E+02    0.45245E-07    0.97231E-04    0.35475E-06
   252    0.54235E+04    0.25423E+01    0.00000E+00    0.67237E+02    0.45051E-07    0.96429E-04    0.36806E-06
   253    0.54046E+04    0.26296E+01    0.00000E+00    0.68841E+02    0.44858E-07    0.95632E-04    0.38126E-06
   254    0.53851E+04    0.27193E+01    0.00000E+00    0.70433E+02    0.44667E-07    0.94841E-04    0.39437E-06
   255    0.53650E+04    0.28111E+01    0.00000E+00    0.72013E+02    0.44477E-07    0.94056E-04    0.40737E-06
   256    0.53445E+04    0.29054E+01    0.00000E+00    0.73581E+02    0.44289E-07    0.93277E-04    0.42027E-06
   257    0.53235E+04    0.30017E+01    0.00000E+00    0.75128E+02    0.44101E-07    0.92503E-04    0.43307E-06
   258    0.53019E+04    0.31005E+01    0.00000E+00    0.76668E+02    0.43915E-07    0.91735E-04    0.44578E-06
   259    0.52799E+04    0.32015E+01    0.00000E+00    0.78186E+02    0.43730E-07    0.90972E-04    0.45839E-06
   260    0.52575E+04    0.33048E+01    0.00000E+00    0.79696E+02    0.43547E-07    0.90215E-04    0.47091E-06
   261    0.52346E+04    0.34103E+01    0.00000E+00    0.81175E+02    0.43364E-07    0.89464E-04    0.48333E-06
   262    0.52112E+04    0.35182E+01    0.00000E+00    0.82648E+02    0.43183E-07    0.88718E-04    0.49567E-06
   263    0.51876E+04    0.36283E+01    0.00000E+00    0.84104E+02    0.43003E-07    0.87977E-04    0.50791E-06
   264    0.51633E+04    0.37406E+01    0.00000E+00    0.85539E+02    0.42824E-07    0.87242E-04    0.52007E-06
   265    0.51386E+04    0.38552E+01    0.00000E+00    0.86943E+02    0.42647E-07    0.86512E-04    0.53214E-06
   266    0.51135E+04    0.39722E+01    0.00000E+00    0.88340E+02    0.42471E-07    0.85787E-04    0.54413E-06
   267    0.50879E+04    0.40912E+01    0.00000E+00    0.89706E+02    0.42296E-07    0.85068E-04    0.55603E-06
   268    0.50619E+04    0.42126E+01    0.00000E+00    0.91058E+02    0.42122E-07    0.84354E-04    0.56786E-06
   269    0.50354E+04    0.43362E+01    0.00000E+00    0.92386E+02    0.41949E-07    0.83645E-04    0.57960E-06
   270    0.50087E+04    0.44619E+01    0.00000E+00    0.93692E+02    0.41777E-07    0.82941E-04    0.59126E-06
   271    0.49815E+04    0.45898E+01    0.00000E+00    0.94976E+02    0.41607E-07    0.82242E-04    0.60285E-06
   272    0.49540E+04    0.47201E+01    0.00000E+00    0.96229E+02    0.41437E-07    0.81548E-04    0.61436E-06
   273    0.49261E+04    0.48522E+01    0.00000E+00    0.97467E+02    0.41269E-07    0.80859E-04    0.62580E-06
   274    0.48979E+04    0.49867E+01    0.00000E+00    0.98668E+02    0.41102E-07    0.80175E-04    0.63717E-06
   275    0.48693E+04    0.51231E+01    0.00000E+00    0.99853E+02    0.40936E-07    0.79495E-04    0.64847E-06
   276    0.48405E+04    0.52616E+01    0.00000E+00    0.10100E+03    0.40771E-07    0.78821E-04    0.65969E-06
   277    0.48113E+04    0.54022E+01    0.00000E+00    0.10213E+03    0.40607E-07    0.78151E-04    0.67085E-06
   278    0.47818E+04    0.55449E+01    0.00000E+00    0.10323E+03    0.40444E-07    0.77486E-04    0.68195E-06
   279    0.47519E+04    0.56895E+01    0.00000E+00    0.10429E+03    0.40282E-07    0.76826E-04    0.69298E-06
   280    0.47218E+04    0.58362E+01    0.00000E+00    0.10534E+03    0.40122E-07    0.76170E-04    0.70394E-06
   281    0.46916E+04    0.59848E+01    0.00000E+00    0.10635E+03    0.39962E-07    0.75519E-04    0.71485E-06
   282    0.46608E+04    0.61352E+01    0.00000E+00    0.10733E+03    0.39803E-07    0.74873E-04    0.72569E-06
   283    0.46300E+04    0.62876E+01    0.00000E+00    0.10829E+03    0.39645E-07    0.74231E-04    0.73648E-06
   284    0.45989E+04    0.64418E+01    0.00000E+00    0.10921E+03    0.39489E-07    0.73593E-04    0.74721E-06
   285    0.45675E+04    0.65980E+01    0.00000E+00    0.11010E+03    0.39333E-07    0.72960E-04    0.75788E-06
   286    0.45359E+04    0.67559E+01    0.00000E+00    0.11095E+03    0.39178E-07    0.72331E-04    0.76850E-06
   287    0.45040E+04    0.69155E+01    0.00000E+00    0.11178E+03    0.39025E-07    0.71707E-04    0.77907E-06
   288    0.44720E+04    0.70769E+01    0.00000E+00    0.11257E+03    0.38872E-07    0.71087E-04    0.78959E-06
   289    0.44397E+04    0.72399E+01    0.00000E+00    0.11334E+03    0.38720E-07    0.70471E-04    0.80006E-06
   290    0.44073E+04    0.74045E+01    0.00000E+00    0.11407E+03    0.38569E-07    0.69859E-04    0.81048E-06
   291    0.43748E+04    0.75713E+01    0.00000E+00    0.11475E+03    0.38419E-07    0.69251E-04    0.82086E-06
   292    0.43418E+04    0.77393E+01    0.00000E+00    0.11542E+03    0.38270E-07    0.68648E-04    0.83119E-06
   293    0.43089E+04    0.79080E+01    0.00000E+00    0.11604E+03    0.38122E-07    0.68048E-04    0.84147E-06
   294    0.42758E+04    0.80790E+01    0.00000E+00    0.11663E+03    0.37975E-07    0.67453E-04    0.85172E-06
   295    0.42427E+04    0.82508E+01    0.00000E+00    0.11718E+03    0.37829E-07    0.66861E-04    0.86193E-06
   296    0.42093E+04    0.84249E+01    0.00000E+00    0.11770E+03    0.37683E-07    0.66274E-04    0.87210E-06
   297    0.41758E+04    0.85990E+01    0.00000E+00    0.11819E+03    0.37539E-07    0.65690E-04    0.88223E-06
   298    0.41421E+04    0.87753E+01    0.00000E+00    0.11864E+03    0.37395E-07    0.65110E-04    0.89232E-06
   299    0.41084E+04    0.89532E+01    0.00000E+00    0.11904E+03    0.37252E-07    0.64534E-04    0.90239E-06
   300    0.40746E+04    0.91310E+01    0.00000E+00    0.11941E+03    0.37110E-07    0.63961E-04    0.91242E-06
   301    0.40407E+04    0.93105E+01    0.00000E+00    0.11975E+03    0.36969E-07    0.63393E-04    0.92242E-06
   302    0.40068E+04    0.94906E+01    0.00000E+00    0.12006E+03    0.36828E-07    0.62827E-04    0.93238E-06
   303    0.39728E+04    0.96723E+01    0.00000E+00    0.12032E+03    0.36689E-07    0.62266E-04    0.94230E-06
   304    0.39387E+04    0.98555E+01    0.00000E+00    0.12054E+03    0.36550E-07    0.61708E-04    0.95217E-06
   305    0.39047E+04    0.10039E+02    0.00000E+00    0.12073E+03    0.36412E-07    0.61154E-04    0.96200E-06
   306    0.38705E+04    0.10223E+02    0.00000E+00    0.12088E+03    0.36275E-07    0.60604E-04    0.97176E-06
   307    0.38364E+04    0.10408E+02    0.00000E+00    0.12098E+03    0.36138E-07    0.60058E-04    0.98147E-06
   308    0.38022E+04    0.10595E+02    0.00000E+00    0.12106E+03    0.36003E-07    0.59515E-04    0.99110E-06
   309    0.37682E+04    0.10781E+02    0.00000E+00    0.12109E+03    0.35868E-07    0.58976E-04    0.10007E-05
   310    0.37340E+04    0.10967E+02    0.00000E+00    0.12109E+03    0.35734E-07    0.58440E-04    0.10101E-05
   311    0.37000E+04    0.11156E+02    0.00000E+00    0.12104E+03    0.35601E-07    0.57909E-04    0.10195E-05
   312    0.36660E+04    0.11344E+02    0.00000E+00    0.12096E+03    0.35468E-07    0.57381E-04    0.10289E-05
   313    0.36320E+04    0.11532E+02    0.00000E+00    0.12084E+03    0.35336E-07    0.56857E-04    0.10381E-05
   314    0.35981E+04    0.11721E+02    0.00000E+00    0.12068E+03    0.35205E-07    0.56336E-04    0.10472E-05
   315    0.35643E+04    0.11910E+02    0.00000E+00    0.12048E+03    0.35075E-07    0.55820E-04    0.10562E-05
   316    0.35305E+04    0.12099E+02    0.00000E+00    0.12025E+03    0.34945E-07    0.55307E-04    0.10651E-05
   317    0.34968E+04    0.12288E+02    0.00000E+00    0.11997E+03    0.34817E-07    0.54798E-04    0.10739E-05
   318    0.34632E+04    0.12478E+02    0.00000E+00    0.11966E+03    0.34689E-07    0.54293E-04    0.10826E-05
   319    0.34298E+04    0.12668E+02    0.00000E+00    0.11931E+03    0.34561E-07    0.53791E-04    0.10911E-05
   320    0.33965E+04    0.12857E+02    0.00000E+00    0.11893E+03    0.34435E-07    0.53293E-04    0.10995E-05
   321    0.33632E+04    0.13047E+02    0.00000E+00    0.11850E+03    0.34309E-07    0.52799E-04    0.11078E-05
   322    0.33301E+04    0.13236E+02    0.00000E+00    0.11804E+03    0.34183E-07    0.52309E-04    0.11159E-05
   323    0.32972E+04    0.13424E+02    0.00000E+00    0.11753E+03    0.34059E-07    0.51823E-04    0.11239E-05
   324    0.32644E+04    0.13614E+02    0.00000E+00    0.11699E+03    0.33935E-07    0.51340E-04    0.11317E-05
   325    0.32319E+04    0.13800E+02    0.00000E+00    0.11642E+03    0.33812E-07    0.50862E-04    0.11394E-05
   326    0.31994E+04    0.13988E+02    0.00000E+00    0.11579E+03    0.33689E-07    0.50387E-04    0.11469E-05
   327    0.31672E+04    0.14175E+02    0.00000E+00    0.11514E+03    0.33568E-07    0.49916E-04    0.11543E-05
   328    0.31351E+04    0.14361E+02    0.00000E+00    0.11445E+03    0.33446E-07    0.49448E-04    0.11614E-05
   329    0.31033E+04    0.14546E+02    0.00000E+00    0.11372E+03    0.33326E-07    0.48985E-04    0.11684E-05
   330    0.30716E+04    0.14730E+02    0.00000E+00    0.11296E+03    0.33206E-07    0.48525E-04    0.11752E-05
   331    0.30403E+04    0.14914E+02    0.00000E+00    0.11216E+03    0.33087E-07    0.48070E-04    0.11818E-05
   332    0.30091E+04    0.15097E+02    0.00000E+00    0.11133E+03    0.32968E-07    0.47618E-04    0.11883E-05
   333    0.29781E+04    0.15279E+02    0.00000E+00    0.11046E+03    0.32851E-07    0.47170E-04    0.11945E-05
   334    0.29474E+04    0.15460E+02    0.00000E+00    0.10956E+03    0.32733E-07    0.46726E-04    0.12005E-05
   335    0.29169E+04    0.15639E+02    0.00000E+00    0.10862E+03    0.32617E-07    0.46285E-04    0.12063E-05
   336    0.28867E+04    0.15817E+02    0.00000E+00    0.10764E+03    0.32501E-07    0.45849E-04    0.12119E-05
   337    0.28568E+04    0.15994E+02    0.00000E+00    0.10663E+03    0.32385E-07    0.45417E-04    0.12173E-05
   338    0.28271E+04    0.16169E+02    0.00000E+00    0.10559E+03    0.32271E-07    0.44988E-04    0.12224E-05
   339    0.27978E+04    0.16344E+02    0.00000E+00    0.10451E+03    0.32156E-07    0.44563E-04    0.12273E-05
   340    0.27687E+04    0.16517E+02    0.00000E+00    0.10340E+03    0.32043E-07    0.44142E-04    0.12320E-05
   341    0.27399E+04    0.16688E+02    0.00000E+00    0.10226E+03    0.31930E-07    0.43725E-04    0.12364E-05
   342    0.27114E+04    0.16858E+02    0.00000E+00    0.10108E+03    0.31817E-07    0.43312E-04    0.12406E-05
   343    0.26832E+04    0.17026E+02    0.00000E+00    0.99870E+02    0.31706E-07    0.42903E-04    0.12445E-05
   344    0.26554E+04    0.17192E+02    0.00000E+00    0.98630E+02    0.31594E-07    0.42498E-04    0.12482E-05
   345    0.26278E+04    0.17355E+02    0.00000E+00    0.97361E+02    0.31484E-07    0.42097E-04    0.12516E-05
   346    0.26006E+04    0.17518E+02    0.00000E+00    0.96068E+02    0.31374E-07    0.41699E-04    0.12547E-05
   347    0.25738E+04    0.17678E+02    0.00000E+00    0.94737E+02    0.31264E-07    0.41306E-04    0.12576E-05
   348    0.25472E+04    0.17836E+02    0.00000E+00    0.93376E+02    0.31155E-07    0.40917E-04    0.12602E-05
   349    0.25210E+04    0.17992E+02    0.00000E+00    0.91985E+02    0.31047E-07    0.40531E-04    0.12625E-05
   350    0.24952E+04    0.18145E+02    0.00000E+00    0.90570E+02    0.30939E-07    0.40149E-04    0.12645E-05
   351    0.24699E+04    0.18297E+02    0.00000E+00    0.89125E+02    0.30831E-07    0.39772E-04    0.12662E-05
   352    0.24447E+04    0.18446E+02    0.00000E+00    0.87649E+02    0.30724E-07    0.39398E-04    0.12677E-05
   353    0.24200E+04    0.18592E+02    0.00000E+00    0.86157E+02    0.30618E-07    0.39028E-04    0.12688E-05
   354    0.23956E+04    0.18736E+02    0.00000E+00    0.84628E+02    0.30512E-07    0.38662E-04    0.12698E-05
   355    0.23717E+04    0.18878E+02    0.00000E+00    0.83076E+02    0.30407E-07    0.38299E-04    0.12704E-05
   356    0.23481E+04    0.19018E+02    0.00000E+00    0.81508E+02    0.30302E-07    0.37940E-04    0.12709E-05
   357    0.23249E+04    0.19154E+02    0.00000E+00    0.79909E+02    0.30198E-07    0.37584E-04    0.12712E-05
   358    0.23022E+04    0.19287E+02    0.00000E+00    0.78296E+02    0.30094E-07    0.37231E-04    0.12713E-05
   359    0.22797E+04    0.19417E+02    0.00000E+00    0.76651E+02    0.29991E-07    0.36881E-04    0.12712E-05
   360    0.22578E+04    0.19545E+02    0.00000E+00    0.74988E+02    0.29888E-07    0.36535E-04    0.12709E-05
   361    0.22361E+04    0.19670E+02    0.00000E+00    0.73301E+02    0.29786E-07    0.36191E-04    0.12705E-05
   362    0.22150E+04    0.19792E+02    0.00000E+00    0.71593E+02    0.29684E-07    0.35851E-04    0.12700E-05
   363    0.21942E+04    0.19912E+02    0.00000E+00    0.69867E+02    0.29583E-07    0.35513E-04    0.12694E-05
   364    0.21739E+04    0.20027E+02    0.00000E+00    0.68119E+02    0.29482E-07    0.35177E-04    0.12687E-05
   365    0.21540E+04    0.20140E+02    0.00000E+00    0.66354E+02    0.29382E-07    0.34845E-04    0.12679E-05
   366    0.21345E+04    0.20250E+02    0.00000E+00    0.64571E+02    0.29282E-07    0.34515E-04    0.12670E-05
   367    0.21154E+04    0.20356E+02    0.00000E+00    0.62770E+02    0.29183E-07    0.34187E-04    0.12661E-05
   368    0.20967E+04    0.20459E+02    0.00000E+00    0.60955E+02    0.29084E-07    0.33861E-04    0.12651E-05
   369    0.20786E+04    0.20559E+02    0.00000E+00    0.59122E+02    0.28986E-07    0.33538E-04    0.12641E-05
   370    0.20608E+04    0.20656E+02    0.00000E+00    0.57276E+02    0.28888E-07    0.33216E-04    0.12632E-05
   371    0.20435E+04    0.20748E+02    0.00000E+00    0.55414E+02    0.28791E-07    0.32897E-04    0.12622E-05
   372    0.20265E+04    0.20838E+02    0.00000E+00    0.53541E+02    0.28694E-07    0.32579E-04    0.12613E-05
   373    0.20101E+04    0.20924E+02    0.00000E+00    0.51654E+02    0.28598E-07    0.32264E-04    0.12604E-05
   374    0.19941E+04    0.21006E+02    0.00000E+00    0.49755E+02    0.28502E-07    0.31950E-04    0.12595E-05
   375    0.19785E+04    0.21085E+02    0.00000E+00    0.47846E+02    0.28406E-07    0.31637E-04    0.12588E-05
   376    0.19634E+04    0.21161E+02    0.00000E+00    0.45926E+02    0.28311E-07    0.31326E-04    0.12581E-05
   377    0.19487E+04    0.21233E+02    0.00000E+00    0.43999E+02    0.28216E-07    0.31016E-04    0.12575E-05
   378    0.19345E+04    0.21300E+02    0.00000E+00    0.42060E+02    0.28122E-07    0.30708E-04    0.12571E-05
   379    0.19206E+04    0.21365E+02    0.00000E+00    0.40116E+02    0.28029E-07    0.30401E-04    0.12567E-05
   380    0.19074E+04    0.21427E+02    0.00000E+00    0.38163E+02    0.27935E-07    0.30095E-04    0.12566E-05
   381    0.18945E+04    0.21482E+02    0.00000E+00    0.36204E+02    0.27843E-07    0.29789E-04    0.12566E-05
   382    0.18819E+04    0.21535E+02    0.00000E+00    0.34241E+02    0.27750E-07    0.29485E-04    0.12567E-05
   383    0.18700E+04    0.21584E+02    0.00000E+00    0.32272E+02    0.27658E-07    0.29181E-04    0.12571E-05
   384    0.18585E+04    0.21628E+02    0.00000E+00    0.30300E+02    0.27567E-07    0.28879E-04    0.12577E-05
   385    0.18474E+04    0.21670E+02    0.00000E+00    0.28325E+02    0.27476E-07    0.28576E-04    0.12585E-05
   386    0.18367E+04    0.21707E+02    0.00000E+00    0.26348E+02    0.27385E-07    0.28274E-04    0.12595E-05
   387    0.18265E+04    0.21740E+02    0.00000E+00    0.24369E+02    0.27295E-07    0.27973E-04    0.12608E-05
   388    0.18167E+04    0.21769E+02    0.00000E+00    0.22390E+02    0.27205E-07    0.27672E-04    0.12624E-05
   389    0.18074E+04    0.21792E+02    0.00000E+00    0.20411E+02    0.27115E-07    0.27371E-04    0.12643E-05
   390    0.17985E+04    0.21815E+02    0.00000E+00    0.18435E+02    0.27026E-07    0.27070E-04    0.12664E-05
   391    0.17901E+04    0.21832E+02    0.00000E+00    0.16459E+02    0.26938E-07    0.26769E-04    0.12689E-05
   392    0.17821E+04    0.21847E+02    0.00000E+00    0.14486E+02    0.26850E-07    0.26468E-04    0.12717E-05
   393    0.17746E+04    0.21856E+02    0.00000E+00    0.12517E+02    0.26762E-07    0.26167E-04    0.12749E-05
   394    0.17674E+04    0.21862E+02    0.00000E+00    0.10553E+02    0.26674E-07    0.25865E-04    0.12784E-05
   395    0.17607E+04    0.21863E+02    0.00000E+00    0.85922E+01    0.26587E-07    0.25563E-04    0.12823E-05
   396    0.17545E+04    0.21860E+02    0.00000E+00    0.66391E+01    0.26501E-07    0.25260E-04    0.12866E-05
   397    0.17486E+04    0.21854E+02    0.00000E+00    0.46920E+01    0.26415E-07    0.24957E-04    0.12914E-05
   398    0.17432E+04    0.21843E+02    0.00000E+00    0.27523E+01    0.26329E-07    0.24653E-04    0.12965E-05
   399    0.17382E+04    0.21828E+02    0.00000E+00    0.82080E+00    0.26243E-07    0.24349E-04    0.13021E-05
   400    0.17336E+04    0.21809E+02    0.00000E+00   -0.11015E+01    0.26158E-07    0.24043E-04    0.13081E-05
   401    0.17295E+04    0.21786E+02    0.00000E+00   -0.30140E+01    0.26074E-07    0.23736E-04    0.13146E-05
   402    0.17258E+04    0.21759E+02    0.00000E+00   -0.49159E+01    0.25989E-07    0.23429E-04    0.13215E-05
